institution_id,publication_count,institution,weighted_degree_centrality,surprise_index
https://openalex.org/I4210092882,1,grady health system,39,39.0
https://openalex.org/I4210086003,1,kinderkrankenhaus auf der bult,39,39.0
https://openalex.org/I4210096149,1,breakthrough t1d,39,39.0
https://openalex.org/I108290504,1,university of pisa,39,39.0
https://openalex.org/I1314996769,1,american diabetes association,39,39.0
https://openalex.org/I2801824472,1,jewish general hospital,39,39.0
https://openalex.org/I4210136484,1,close concerns (united states),39,39.0
https://openalex.org/I4210090567,1,national institute of diabetes and digestive and kidney diseases,39,39.0
https://openalex.org/I1293231726,1,joslin diabetes center,39,39.0
https://openalex.org/I4210137306,1,stanford medicine,39,39.0
https://openalex.org/I4210131238,1,diabetes care & hormone clinic,39,39.0
https://openalex.org/I4210137870,1,jaeb center for health research,39,39.0
https://openalex.org/I1282516798,1,atrium health wake forest baptist,39,39.0
https://openalex.org/I4210128526,1,upmc hillman cancer center,39,39.0
https://openalex.org/I2803034837,1,eastern maine medical center,39,39.0
https://openalex.org/I115498069,1,jikei university school of medicine,39,39.0
https://openalex.org/I4210134769,1,university of pittsburgh medical center,39,39.0
https://openalex.org/I2800114814,1,cape cod hospital,39,39.0
https://openalex.org/I153297377,1,medical university of south carolina,39,39.0
https://openalex.org/I1318116459,1,national marrow donor program,39,39.0
https://openalex.org/I84884186,3,newcastle university,117,39.0
https://openalex.org/I2802882910,1,west virginia university hospitals,39,39.0
https://openalex.org/I2800536013,1,heart and diabetes center north rhine-westphalia,39,39.0
https://openalex.org/I74801974,6,the university of tokyo,234,39.0
https://openalex.org/I182534213,3,universidade do porto,117,39.0
https://openalex.org/I4210145268,1,hospital das clínicas da faculdade de medicina da universidade de são paulo,39,39.0
https://openalex.org/I4210119117,1,azienda usl di bologna,39,39.0
https://openalex.org/I4210090317,1,the barbara ann karmanos cancer institute,39,39.0
https://openalex.org/I4210126298,1,duke medical center,39,39.0
https://openalex.org/I20388574,1,suny upstate medical university,39,39.0
https://openalex.org/I4210096275,1,children's hospital colorado,39,39.0
https://openalex.org/I2799810450,1,sheba medical center,39,39.0
https://openalex.org/I4210096007,1,corewell health blodgett hospital,39,39.0
https://openalex.org/I4210163483,1,incheon medical center,39,39.0
https://openalex.org/I4210157154,1,stollery children's hospital,39,39.0
https://openalex.org/I52010207,1,keimyung university,39,39.0
https://openalex.org/I2800562746,1,hospital universitario la paz,39,39.0
https://openalex.org/I1340179700,1,newyork–presbyterian hospital,39,39.0
https://openalex.org/I1308923049,1,university hospitals birmingham nhs foundation trust,39,39.0
https://openalex.org/I115752224,1,university of insubria,39,39.0
https://openalex.org/I4210106285,1,sooriya hospital,39,39.0
https://openalex.org/I2802782613,1,harefield hospital,39,39.0
https://openalex.org/I4210141674,1,cedars-sinai smidt heart institute,39,39.0
https://openalex.org/I2801780550,1,california pacific medical center,39,39.0
https://openalex.org/I138873065,1,long island university,39,39.0
https://openalex.org/I904495901,1,ruhr university bochum,39,39.0
https://openalex.org/I2801107848,1,new york hospital queens,39,39.0
https://openalex.org/I4210087110,1,st vincent's hospital,39,39.0
https://openalex.org/I28166907,3,karolinska institutet,116,38.666666666666664
https://openalex.org/I154425047,3,university of alberta,116,38.666666666666664
https://openalex.org/I4210118524,2,université bourgogne franche-comté,77,38.5
https://openalex.org/I165143802,7,university of queensland,267,38.142857142857146
https://openalex.org/I4210143738,1,universidad de los andes,38,38.0
https://openalex.org/I67415387,2,lancaster university,76,38.0
https://openalex.org/I162096671,1,universidad de los andes,38,38.0
https://openalex.org/I141596103,3,university of lisbon,114,38.0
https://openalex.org/I91045830,2,texas a&m university,76,38.0
https://openalex.org/I197323543,4,johannes gutenberg university mainz,152,38.0
https://openalex.org/I165690674,3,oregon health & science university,113,37.666666666666664
https://openalex.org/I2801345345,15,cancer institute (wia),564,37.6
https://openalex.org/I5124864,2,école polytechnique fédérale de lausanne,75,37.5
https://openalex.org/I141945490,4,university of british columbia,149,37.25
https://openalex.org/I4210106663,1,international university of rabat,37,37.0
https://openalex.org/I4210105654,2,world health organization,74,37.0
https://openalex.org/I197347611,1,korea university,37,37.0
https://openalex.org/I141103825,1,nanchang institute of technology,37,37.0
https://openalex.org/I4210131537,1,montpellier business school,37,37.0
https://openalex.org/I2800084297,1,indian institute of management shillong,37,37.0
https://openalex.org/I4210099530,1,ipag business school,37,37.0
https://openalex.org/I4387152369,1,"laboratoire en innovation, technologies, economie et management",37,37.0
https://openalex.org/I3130378879,1,liverpool college,37,37.0
https://openalex.org/I129162050,1,école supérieure de commerce de toulouse,37,37.0
https://openalex.org/I230495080,1,university of limerick,37,37.0
https://openalex.org/I169335092,1,university of north carolina at greensboro,37,37.0
https://openalex.org/I4210158889,1,research advocacy network,37,37.0
https://openalex.org/I104941359,1,al-ahliyya amman university,37,37.0
https://openalex.org/I4400600936,1,escola de administração de empresas de são paulo,37,37.0
https://openalex.org/I44202434,1,fundação getulio vargas,37,37.0
https://openalex.org/I199691007,2,brazilian agricultural research corporation,73,36.5
https://openalex.org/I177877127,6,university of western australia,218,36.333333333333336
https://openalex.org/I177725633,6,chinese university of hong kong,217,36.166666666666664
https://openalex.org/I19820366,5,chinese academy of sciences,179,35.8
https://openalex.org/I18014758,3,simon fraser university,107,35.666666666666664
https://openalex.org/I2801322873,2,hotel dieu hospital,71,35.5
https://openalex.org/I4210110459,2,city of hope,71,35.5
https://openalex.org/I4210100342,2,levine cancer institute,71,35.5
https://openalex.org/I165932596,10,national university of singapore,352,35.2
https://openalex.org/I31746571,7,unsw sydney,246,35.142857142857146
https://openalex.org/I86519309,3,the university of texas at austin,105,35.0
https://openalex.org/I1321067030,2,zoological society of london,69,34.5
https://openalex.org/I4210148332,3,barcelona institute for global health,103,34.333333333333336
https://openalex.org/I205984670,2,czech university of life sciences prague,68,34.0
https://openalex.org/I187531555,3,lund university,101,33.666666666666664
https://openalex.org/I12912129,2,northeastern university,67,33.5
https://openalex.org/I149704539,2,deakin university,67,33.5
https://openalex.org/I4210132431,1,centro de investigación biomédica en red de enfermedades hepáticas y digestivas,33,33.0
https://openalex.org/I68891433,2,indian institute of technology delhi,66,33.0
https://openalex.org/I4210091198,1,e-da hospital,33,33.0
https://openalex.org/I98298690,1,i-shou university,33,33.0
https://openalex.org/I4210133995,1,the christie nhs foundation trust,33,33.0
https://openalex.org/I4210138746,1,national hospital of pediatrics,33,33.0
https://openalex.org/I154757721,2,university of piraeus,66,33.0
https://openalex.org/I157773358,1,sun yat-sen university,33,33.0
https://openalex.org/I168635309,5,university of calgary,165,33.0
https://openalex.org/I4210118317,1,81th hospital of pla,33,33.0
https://openalex.org/I4210128921,1,"the first affiliated hospital, sun yat-sen university",33,33.0
https://openalex.org/I4210127074,1,zhongshan hospital,33,33.0
https://openalex.org/I4401200333,2,esic business & marketing school,66,33.0
https://openalex.org/I203951103,1,keio university,33,33.0
https://openalex.org/I4210147892,1,cruk lung cancer centre of excellence,33,33.0
https://openalex.org/I4210091812,1,bristol-myers squibb (united states),33,33.0
https://openalex.org/I2800810863,1,queen mary hospital,33,33.0
https://openalex.org/I165339363,1,universidad de oviedo,33,33.0
https://openalex.org/I40527276,2,universität der bundeswehr münchen,66,33.0
https://openalex.org/I165733156,2,university of georgia,66,33.0
https://openalex.org/I4210166274,1,instituto de investigación sanitaria del principado de asturias,33,33.0
https://openalex.org/I4210113468,1,hospital provincial de rosario,33,33.0
https://openalex.org/I14243506,2,hong kong polytechnic university,66,33.0
https://openalex.org/I894721429,2,eae business school,66,33.0
https://openalex.org/I4210097126,1,sutton hospital,33,33.0
https://openalex.org/I161463649,2,audencia business school,66,33.0
https://openalex.org/I181046868,2,bi norwegian business school,66,33.0
https://openalex.org/I4210128490,1,astrazeneca (japan),33,33.0
https://openalex.org/I4210132405,1,akita university hospital,33,33.0
https://openalex.org/I4210089431,1,national cancer center,33,33.0
https://openalex.org/I4210131356,1,centre oscar lambret,33,33.0
https://openalex.org/I4210166463,1,toranomon hospital,33,33.0
https://openalex.org/I2802939634,1,chinese pla general hospital,33,33.0
https://openalex.org/I4210140335,1,institut de recherche en cancérologie de montpellier,33,33.0
https://openalex.org/I4210137953,1,centrum onkologii,33,33.0
https://openalex.org/I3018557291,1,kanagawa prefectural hospital organization,33,33.0
https://openalex.org/I4387152949,1,kanagawa cancer center,33,33.0
https://openalex.org/I4210088998,1,instituto do câncer do estado de são paulo,33,33.0
https://openalex.org/I1335113835,1,karolinska university hospital,32,32.0
https://openalex.org/I145608581,3,university of miami,96,32.0
https://openalex.org/I219193219,2,purdue university west lafayette,64,32.0
https://openalex.org/I137982388,1,janssen (belgium),32,32.0
https://openalex.org/I4210113301,1,janssen (switzerland),32,32.0
https://openalex.org/I4210137803,1,biomedical research institute,32,32.0
https://openalex.org/I4210158561,1,centro de investigación biomédica en red de cáncer,32,32.0
https://openalex.org/I4210151386,1,janssen (united states),32,32.0
https://openalex.org/I1340918713,1,university college london hospitals nhs foundation trust,32,32.0
https://openalex.org/I4210090991,1,institute of cancer research,32,32.0
https://openalex.org/I4210095477,1,centre hospitalier universitaire de tours,32,32.0
https://openalex.org/I34931013,1,national institute for health research,32,32.0
https://openalex.org/I4210138819,1,centro de investigación del cáncer,32,32.0
https://openalex.org/I4210112085,1,navarre institute of health research,32,32.0
https://openalex.org/I4210134045,1,instituto de investigación biomédica de salamanca,32,32.0
https://openalex.org/I4210089594,1,spanish national cancer research centre,32,32.0
https://openalex.org/I4210107147,1,institut català d'oncologia,32,32.0
https://openalex.org/I4210117453,3,dana-farber cancer institute,95,31.666666666666668
https://openalex.org/I29891158,2,university of sharjah,63,31.5
https://openalex.org/I96036126,2,kumamoto university,62,31.0
https://openalex.org/I59270414,3,indian institute of science bangalore,93,31.0
https://openalex.org/I916559398,3,kindai university,91,30.333333333333332
https://openalex.org/I23946033,3,university of tehran,91,30.333333333333332
https://openalex.org/I4210088668,3,"institut national de recherche pour l'agriculture, l'alimentation et l'environnement",90,30.0
https://openalex.org/I592451,2,indiana university,60,30.0
https://openalex.org/I46247651,2,university of manitoba,59,29.5
https://openalex.org/I24354313,2,university of buenos aires,59,29.5
https://openalex.org/I1291425158,2,google (united states),59,29.5
https://openalex.org/I185443292,2,wayne state university,59,29.5
https://openalex.org/I255234318,1,universidad de zaragoza,29,29.0
https://openalex.org/I2801680663,2,asan medical center,58,29.0
https://openalex.org/I181565077,3,georgia state university,87,29.0
https://openalex.org/I4210090957,2,russian cancer research center nn blokhin,58,29.0
https://openalex.org/I4210119048,2,sri venkateshwaraa medical college hospital and research centre,58,29.0
https://openalex.org/I9300472,1,bournemouth university,29,29.0
https://openalex.org/I1305001552,1,grady memorial hospital,29,29.0
https://openalex.org/I65644108,1,adam smith institute,29,29.0
https://openalex.org/I1310048521,1,friedrich-loeffler-institut,29,29.0
https://openalex.org/I4210145347,1,federal service for surveillance on consumer rights protection and human wellbeing,29,29.0
https://openalex.org/I4210087127,1,"maladies infectieuses et vecteurs: écologie, génétique, évolution et contrôle",29,29.0
https://openalex.org/I198105771,1,kasetsart university,29,29.0
https://openalex.org/I136774965,1,chatham house,29,29.0
https://openalex.org/I133999245,1,"university of nevada, las vegas",29,29.0
https://openalex.org/I91136226,1,university of sheffield,29,29.0
https://openalex.org/I8606887,1,grand valley state university,29,29.0
https://openalex.org/I1289142772,1,international development research centre,29,29.0
https://openalex.org/I4210141251,1,université kofi annan de guinée,29,29.0
https://openalex.org/I4210110275,1,ministerio de salud,29,29.0
https://openalex.org/I184490438,1,chinese center for disease control and prevention,29,29.0
https://openalex.org/I122964287,1,national institute of technology tiruchirappalli,29,29.0
https://openalex.org/I190930483,2,kyorin university,58,29.0
https://openalex.org/I4210146710,2,mayo clinic in florida,58,29.0
https://openalex.org/I2799351582,2,russian railways,58,29.0
https://openalex.org/I40542001,2,university of ulsan,58,29.0
https://openalex.org/I4210095947,2,humanity & health,58,29.0
https://openalex.org/I4210135003,2,clinica universidad de navarra,58,29.0
https://openalex.org/I913958620,1,erasmus university rotterdam,29,29.0
https://openalex.org/I94234084,1,indian institute of technology kanpur,29,29.0
https://openalex.org/I51158804,1,massey university,29,29.0
https://openalex.org/I4210093045,1,ministry of public health,29,29.0
https://openalex.org/I4210095669,1,ark foundation,29,29.0
https://openalex.org/I84724731,1,university of la salle,29,29.0
https://openalex.org/I99041443,1,mississippi state university,29,29.0
https://openalex.org/I192455969,1,york university,29,29.0
https://openalex.org/I116631150,2,ulsan college,58,29.0
https://openalex.org/I1339471597,2,humanitas university,58,29.0
https://openalex.org/I83519826,2,nanjing medical university,57,28.5
https://openalex.org/I1288051870,1,organisation de coopération et de développement economiques,28,28.0
https://openalex.org/I4210156643,1,harvard global health institute,28,28.0
https://openalex.org/I145902186,1,burnet institute,28,28.0
https://openalex.org/I48076826,2,chiang mai university,56,28.0
https://openalex.org/I4210116060,1,kenya aids vaccine initiative,28,28.0
https://openalex.org/I889804353,1,robert bosch (germany),28,28.0
https://openalex.org/I1310145890,1,international monetary fund,28,28.0
https://openalex.org/I2800164725,1,royal society of tropical medicine and hygiene,28,28.0
https://openalex.org/I1293226324,1,unesco,28,28.0
https://openalex.org/I73142707,1,athens university of economics and business,28,28.0
https://openalex.org/I2801051648,1,china-japan friendship hospital,28,28.0
https://openalex.org/I4210121021,1,institut du développement durable et des relations internationales,28,28.0
https://openalex.org/I1286959531,1,united nations,28,28.0
https://openalex.org/I2802722262,1,bibliotheca alexandrina,28,28.0
https://openalex.org/I99065089,1,tsinghua university,28,28.0
https://openalex.org/I79272384,2,"university of maryland, baltimore county",55,27.5
https://openalex.org/I69094615,2,universidad san francisco de quito,55,27.5
https://openalex.org/I130769515,2,pennsylvania state university,54,27.0
https://openalex.org/I55143463,2,university of turin,53,26.5
https://openalex.org/I4210156707,2,fondazione irccs istituto nazionale dei tumori,53,26.5
https://openalex.org/I4210116320,2,ashoka trust for research in ecology and the environment,53,26.5
https://openalex.org/I36234482,3,university of bristol,78,26.0
https://openalex.org/I4210163047,3,irccs humanitas research hospital,78,26.0
https://openalex.org/I112289208,2,united nations children's fund,52,26.0
https://openalex.org/I4210113288,2,hôpital lyon sud,52,26.0
https://openalex.org/I205640436,4,curtin university,102,25.5
https://openalex.org/I4210150756,1,astrazeneca (united states),25,25.0
https://openalex.org/I4210154795,1,hanoi medical university hospital,25,25.0
https://openalex.org/I2801572250,1,jacksonville college,25,25.0
https://openalex.org/I4210115082,1,centro de investigación biomédica en red,25,25.0
https://openalex.org/I28022161,2,king saud university,50,25.0
https://openalex.org/I4210162420,1,peking university sixth hospital,24,24.0
https://openalex.org/I70640408,3,tehran university of medical sciences,72,24.0
https://openalex.org/I4210143965,1,nlr nepal,24,24.0
https://openalex.org/I4210099820,1,hemel hempstead hospital,24,24.0
https://openalex.org/I1328782679,1,schizophrenia research foundation,24,24.0
https://openalex.org/I4210114961,1,the geneva association,24,24.0
https://openalex.org/I2801924861,2,freeman hospital,48,24.0
https://openalex.org/I5681781,2,university of adelaide,48,24.0
https://openalex.org/I4210149513,1,sierra leone urban research centre,24,24.0
https://openalex.org/I33618826,1,centre for mental health,24,24.0
https://openalex.org/I153487414,1,haramaya university,24,24.0
https://openalex.org/I63596082,1,tunis el manar university,24,24.0
https://openalex.org/I931681460,2,universiti tunku abdul rahman,48,24.0
https://openalex.org/I92039509,1,guangzhou medical university,24,24.0
https://openalex.org/I57092466,1,bahir dar university,24,24.0
https://openalex.org/I200323923,1,south london and maudsley nhs foundation trust,24,24.0
https://openalex.org/I91044093,2,zayed university,47,23.5
https://openalex.org/I55285296,2,ucsi university,47,23.5
https://openalex.org/I864998749,3,national institute of industrial engineering,70,23.333333333333332
https://openalex.org/I164861460,5,manipal academy of higher education,115,23.0
https://openalex.org/I4210097146,2,hospital de clínicas de porto alegre,45,22.5
https://openalex.org/I4210149435,1,dell (united states),22,22.0
https://openalex.org/I4210116741,1,innopolis university,22,22.0
https://openalex.org/I4210107658,1,machine intelligence research labs,22,22.0
https://openalex.org/I2800079252,1,royal north shore hospital,22,22.0
https://openalex.org/I79619799,1,university of birmingham,22,22.0
https://openalex.org/I162868743,1,tianjin university,22,22.0
https://openalex.org/I4210145761,1,shenzhen institutes of advanced technology,22,22.0
https://openalex.org/I52179390,1,university of waikato,22,22.0
https://openalex.org/I4210164117,1,walker (united states),22,22.0
https://openalex.org/I145847075,1,tu wien,22,22.0
https://openalex.org/I2802328216,1,vienna general hospital,22,22.0
https://openalex.org/I4210115393,1,azienda ospedaliero-universitaria careggi,22,22.0
https://openalex.org/I1325846038,1,royal marsden nhs foundation trust,22,22.0
https://openalex.org/I1333651918,1,indian institute of tropical meteorology,22,22.0
https://openalex.org/I4210112411,1,alliance for health policy and systems research,22,22.0
https://openalex.org/I4210119109,1,indiana university bloomington,22,22.0
https://openalex.org/I2801518579,1,xinhua hospital,22,22.0
https://openalex.org/I4210128723,1,instituto nacional de salud pública,22,22.0
https://openalex.org/I57206974,1,new york university,22,22.0
https://openalex.org/I1331321872,1,world resources institute,22,22.0
https://openalex.org/I2802706549,1,consortium of universities for global health,22,22.0
https://openalex.org/I4210095140,1,national institute of environmental health sciences,22,22.0
https://openalex.org/I1303043848,1,health effects institute,22,22.0
https://openalex.org/I103531236,1,boston college,22,22.0
https://openalex.org/I49433721,1,nigerian institute of medical research,22,22.0
https://openalex.org/I2802730293,1,pure earth,22,22.0
https://openalex.org/I4210121101,1,münchen klinik,22,22.0
https://openalex.org/I1334329717,1,world bank,22,22.0
https://openalex.org/I2801112126,1,university hospital of bern,22,22.0
https://openalex.org/I179193067,3,khon kaen university,65,21.666666666666668
https://openalex.org/I54383971,2,ecohealth alliance,43,21.5
https://openalex.org/I7882870,2,university of glasgow,43,21.5
https://openalex.org/I160368002,1,lebanese university,21,21.0
https://openalex.org/I84524832,1,alexandria university,21,21.0
https://openalex.org/I36443711,1,magna graecia university,21,21.0
https://openalex.org/I3130939756,1,sri venkateswara veterinary university,21,21.0
https://openalex.org/I4210089966,2,london school of hygiene & tropical medicine,42,21.0
https://openalex.org/I4210116188,1,infectious diseases institute,21,21.0
https://openalex.org/I27897274,1,istituto superiore di sanità,21,21.0
https://openalex.org/I25822123,1,sumy state university,21,21.0
https://openalex.org/I4210147381,1,oxford university hospitals nhs trust,21,21.0
https://openalex.org/I5518804,1,brac university,21,21.0
https://openalex.org/I134560555,1,université toulouse iii - paul sabatier,21,21.0
https://openalex.org/I110116418,1,maharaja sayajirao university of baroda,21,21.0
https://openalex.org/I42237331,2,centre international de recherche sur le cancer,42,21.0
https://openalex.org/I200650556,2,university of agder,42,21.0
https://openalex.org/I141568987,2,hong kong baptist university,42,21.0
https://openalex.org/I145894827,3,indian institute of technology kharagpur,61,20.333333333333332
https://openalex.org/I2802654988,1,princess margaret cancer centre,20,20.0
https://openalex.org/I66514158,1,hacettepe university,20,20.0
https://openalex.org/I2803053305,1,korle bu teaching hospital,20,20.0
https://openalex.org/I22716965,1,national geophysical research institute,20,20.0
https://openalex.org/I4210101991,1,b.p. koirala memorial cancer hospital,20,20.0
https://openalex.org/I4210117779,1,uganda cancer institute,20,20.0
https://openalex.org/I21491767,1,aix-marseille université,20,20.0
https://openalex.org/I4210128546,1,federal institute of hydrology,20,20.0
https://openalex.org/I4210113058,1,roche (united kingdom),20,20.0
https://openalex.org/I4210149499,1,istituto di ricerche chimiche e biochimiche g. ronzoni,20,20.0
https://openalex.org/I196375840,1,autonomous university of sinaloa,20,20.0
https://openalex.org/I4210104630,1,laboratoire chrono-environnement,20,20.0
https://openalex.org/I102471911,1,jiwaji university,20,20.0
https://openalex.org/I4210144289,1,research center for eco-environmental sciences,20,20.0
https://openalex.org/I4210104942,1,centre de recherche et d’enseignement de géosciences de l’environnement,20,20.0
https://openalex.org/I36243813,1,universidad nacional de colombia,20,20.0
https://openalex.org/I71503853,1,university of algarve,20,20.0
https://openalex.org/I118019719,1,roche (switzerland),20,20.0
https://openalex.org/I1310421338,1,allegheny health network,20,20.0
https://openalex.org/I385303915,1,wroclaw medical university,20,20.0
https://openalex.org/I2801227569,1,ghent university hospital,20,20.0
https://openalex.org/I122544976,1,hebron university,20,20.0
https://openalex.org/I154130895,2,university of auckland,40,20.0
https://openalex.org/I4387154967,1,groupe de recherche sur les formes injectables et les technologies associées,20,20.0
https://openalex.org/I4210089144,1,centre national pour la recherche scientifique et technique (cnrst),20,20.0
https://openalex.org/I4210109518,1,groupe de recherches et d'echanges technologiques,20,20.0
https://openalex.org/I4210126764,1,universitair ziekenhuis brussel,20,20.0
https://openalex.org/I3019035496,1,ac camargo hospital,20,20.0
https://openalex.org/I4210138488,1,national cancer institute of sri lanka,20,20.0
https://openalex.org/I4210109011,1,world health organization - zimbabwe,20,20.0
https://openalex.org/I4210087978,1,centre hospitalier universitaire de besançon,20,20.0
https://openalex.org/I29617571,2,university of indonesia,39,19.5
https://openalex.org/I124227911,3,ben-gurion university of the negev,58,19.333333333333332
https://openalex.org/I185652977,3,university of tarapacá,57,19.0
https://openalex.org/I72227227,2,makerere university,38,19.0
https://openalex.org/I39586589,4,swansea university,75,18.75
https://openalex.org/I150870154,3,indian institute of management ahmedabad,56,18.666666666666668
https://openalex.org/I64189192,1,"international institute of information technology, hyderabad",18,18.0
https://openalex.org/I4210109586,1,moscow institute of thermal technology,18,18.0
https://openalex.org/I4210128585,1,meta health,18,18.0
https://openalex.org/I4210130200,1,carnegie mellon university africa,18,18.0
https://openalex.org/I134446601,1,berkeley college,18,18.0
https://openalex.org/I36788626,1,california university of pennsylvania,18,18.0
https://openalex.org/I71920554,1,king abdullah university of science and technology,18,18.0
https://openalex.org/I4210166639,1,dartmouth hospital,18,18.0
https://openalex.org/I2800403580,1,university of minnesota system,18,18.0
https://openalex.org/I4210094062,2,university medical center of the johannes gutenberg university mainz,36,18.0
https://openalex.org/I39063666,1,university of catania,18,18.0
https://openalex.org/I172675005,4,nanyang technological university,71,17.75
https://openalex.org/I24027795,4,university of johannesburg,70,17.5
https://openalex.org/I48018076,3,christ university,52,17.333333333333332
https://openalex.org/I4210162166,1,energy consulting network (denmark),17,17.0
https://openalex.org/I2800984189,1,indus hospital,17,17.0
https://openalex.org/I4210091499,1,istituti clinici scientifici maugeri,17,17.0
https://openalex.org/I4210087217,1,méditerranée infection foundation,17,17.0
https://openalex.org/I4210103017,1,fondation congolaise pour la recherche médicale,17,17.0
https://openalex.org/I2802140467,1,voluntary health services hospital,17,17.0
https://openalex.org/I4210138523,1,ucl biomedical research centre,17,17.0
https://openalex.org/I1336862989,1,ministry of health,17,17.0
https://openalex.org/I194839184,1,liverpool school of tropical medicine,17,17.0
https://openalex.org/I51195161,2,école de management de lyon,34,17.0
https://openalex.org/I76134821,2,medical university of vienna,34,17.0
https://openalex.org/I4210147161,2,mudra institute of communications ahmedabad,34,17.0
https://openalex.org/I118185606,1,aga khan university,17,17.0
https://openalex.org/I153975220,1,kenyatta university,17,17.0
https://openalex.org/I113358080,1,champalimaud foundation,17,17.0
https://openalex.org/I74653059,2,public health foundation of india,33,16.5
https://openalex.org/I55664587,1,indian institute of chemical technology,15,15.0
https://openalex.org/I157674215,1,presidency university,15,15.0
https://openalex.org/I2799829267,1,simula research laboratory,15,15.0
https://openalex.org/I198244214,1,université clermont auvergne,15,15.0
https://openalex.org/I4210153543,1,european molecular biology laboratory,15,15.0
https://openalex.org/I3020098449,1,cea grenoble,15,15.0
https://openalex.org/I4210155236,1,national research council,15,15.0
https://openalex.org/I4210112570,1,instituto de productos naturales y agrobiología,15,15.0
https://openalex.org/I4210139435,1,institute for experimental endocrinology and oncology,15,15.0
https://openalex.org/I121750182,1,national institute of technology warangal,15,15.0
https://openalex.org/I170979836,1,jadavpur university,15,15.0
https://openalex.org/I4210141755,1,"institut de génétique, environnement et protection des plantes",15,15.0
https://openalex.org/I4210110641,1,cea cadarache,15,15.0
https://openalex.org/I119939252,1,indraprastha institute of information technology delhi,15,15.0
https://openalex.org/I28210344,1,kakatiya university,15,15.0
https://openalex.org/I55862774,1,west bengal state university,15,15.0
https://openalex.org/I200207707,3,homi bhabha national institute,43,14.333333333333334
https://openalex.org/I894293524,1,university of chittagong,14,14.0
https://openalex.org/I45487847,1,chattogram veterinary and animal sciences university,14,14.0
https://openalex.org/I4210109249,1,regional medical research centre,14,14.0
https://openalex.org/I4210086300,1,national institute of infectious diseases,14,14.0
https://openalex.org/I4210123464,1,saiseikai utsunomiya hospital,14,14.0
https://openalex.org/I114292369,1,ifakara health institute,14,14.0
https://openalex.org/I4210156194,1,addenbrooke's hospital,14,14.0
https://openalex.org/I185790649,1,indian veterinary research institute,14,14.0
https://openalex.org/I135117807,1,université de sherbrooke,14,14.0
https://openalex.org/I41173762,1,mawlana bhashani science and technology university,14,14.0
https://openalex.org/I46080048,1,jahangirnagar university,14,14.0
https://openalex.org/I98301867,1,hasanuddin university,14,14.0
https://openalex.org/I37823250,1,university of development alternative,14,14.0
https://openalex.org/I2802466933,1,cambridge university hospitals nhs foundation trust,14,14.0
https://openalex.org/I4210110309,1,the george institute for global health,14,14.0
https://openalex.org/I170203145,1,mrc laboratory of molecular biology,14,14.0
https://openalex.org/I2799668677,1,region zealand,14,14.0
https://openalex.org/I4210138609,2,george institute for global health,28,14.0
https://openalex.org/I113198587,1,national institute of genetics,14,14.0
https://openalex.org/I118574687,1,university of miyazaki,14,14.0
https://openalex.org/I169248161,1,universidade federal de pelotas,14,14.0
https://openalex.org/I197097402,1,universidad peruana cayetano heredia,14,14.0
https://openalex.org/I185163786,4,king abdulaziz university,55,13.75
https://openalex.org/I28777354,4,sejong university,55,13.75
https://openalex.org/I137479271,2,helmholtz centre for environmental research,27,13.5
https://openalex.org/I63739035,5,all india institute of medical sciences,67,13.4
https://openalex.org/I17533244,1,an-najah national university,13,13.0
https://openalex.org/I190765188,1,ambedkar university delhi,13,13.0
https://openalex.org/I133743585,1,anadolu university,13,13.0
https://openalex.org/I4210089617,1,"laboratoire d'automatique, de mécanique et d'informatique industrielles et humaines",13,13.0
https://openalex.org/I28221208,1,institut national des sciences appliquées de rennes,13,13.0
https://openalex.org/I4210116615,1,universidad internacional de la rioja,13,13.0
https://openalex.org/I157485424,1,korea advanced institute of science and technology,13,13.0
https://openalex.org/I70348806,1,université polytechnique hauts-de-france,13,13.0
https://openalex.org/I4387154098,1,insa hauts-de-france,13,13.0
https://openalex.org/I25254941,1,beijing normal university,13,13.0
https://openalex.org/I4210091745,1,eskişehir city hospital,13,13.0
https://openalex.org/I82951845,2,rmit university,26,13.0
https://openalex.org/I1333540553,2,nitte university,26,13.0
https://openalex.org/I2251586001,2,singapore general hospital,26,13.0
https://openalex.org/I4210122908,1,virginia cancer specialists,13,13.0
https://openalex.org/I4210159536,1,woodlands hospital,13,13.0
https://openalex.org/I4210135086,1,tennessee oncology,13,13.0
https://openalex.org/I204250578,1,"university of california, irvine",13,13.0
https://openalex.org/I4210103611,1,mirati therapeutics (united states),13,13.0
https://openalex.org/I4210127938,1,mayo clinic hospital,13,13.0
https://openalex.org/I4210087725,1,mary crowley cancer research center,13,13.0
https://openalex.org/I4210100810,1,sarah cannon,13,13.0
https://openalex.org/I79510175,2,cardiff university,26,13.0
https://openalex.org/I44265643,1,rowan university,13,13.0
https://openalex.org/I27963644,1,hhl leipzig graduate school of management,13,13.0
https://openalex.org/I161321875,1,university of beira interior,13,13.0
https://openalex.org/I181343428,1,university of zagreb,13,13.0
https://openalex.org/I63548447,1,lappeenranta-lahti university of technology,13,13.0
https://openalex.org/I183638586,1,parthenope university of naples,13,13.0
https://openalex.org/I112862951,1,university of messina,13,13.0
https://openalex.org/I200284239,1,universidade de santiago de compostela,13,13.0
https://openalex.org/I177828482,2,institute of genomics and integrative biology,26,13.0
https://openalex.org/I20107917,3,sri ramachandra institute of higher education and research,37,12.333333333333334
